Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean_Price_30d,Rolling_Volatility_30d,Close_Scaled
2015-08-18,177.00772094726562,177.59780032148927,176.77168919757617,177.24375269695508,71692700,-0.0028962341907258216,176.6648712158203,0.007025365443684838,0.04392464722679512
2015-08-19,175.60833740234375,177.03295255660873,174.79065165130203,176.25741807513072,172946000,-0.007905776863478042,176.7713658650716,0.00644274300152768,0.04101671712606586
2015-08-20,171.9413604736328,175.5830004624543,171.88234613575347,174.08250818456023,194327900,-0.02088156509510919,176.74523315429687,0.0075385370322776655,0.0333967099962309
2015-08-21,166.7655487060547,171.91612038349808,166.50422882293316,170.0531421755877,346588500,-0.030102191545540502,176.4740758260091,0.008952532404683257,0.022641332109113066
2015-08-24,159.74356079101562,166.4704891953121,153.7584407033453,158.04918781110874,507244300,-0.042106945766215764,175.90450490315754,0.01132111644480121,0.008049585550995997
2015-08-25,157.86375427246094,164.75927584163495,157.56870820924377,164.74241275902628,369833100,-0.011767651285887748,175.2467051188151,0.011327382418199883,0.004143332702240765
2015-08-26,163.92477416992188,164.20294434615428,158.79105134152124,161.9184913895638,339257000,0.03839399313283831,174.79290618896485,0.013700741810711417,0.016738180101228683
2015-08-27,167.97943115234375,168.10587210616296,164.55695879950537,166.08273966848148,274143900,0.024734863921294092,174.42677459716796,0.014464497729003307,0.025163789456221497
2015-08-28,167.98785400390625,168.4599173755032,166.84140887455845,167.33033532735877,160414400,5.0142160291422044e-05,174.0558659871419,0.014459799839502218,0.025181292208545203
2015-08-31,166.63063049316406,167.86137790809556,166.07426469479395,167.0015410254108,163298800,-0.008079295487104843,173.63662516276042,0.0144926309310754,0.022360970993088092
2015-09-01,161.6571502685547,164.1860726234639,160.7804499823715,162.7951576106053,256000400,-0.029847334850079732,173.07520497639973,0.0153395479198451,0.012026039656353738
2015-09-02,164.72552490234375,164.76767616785298,162.2050284329102,164.05956835047442,160269300,0.018980754199190653,172.62674204508463,0.015864415576001475,0.018402146471592606
2015-09-03,164.84353637695312,166.9509709691853,164.34618490024872,165.44204059800148,152087800,0.000716412800501498,172.215651957194,0.015863434657979708,0.01864737525143162
2015-09-04,162.34835815429688,163.41893872651536,161.5222472430891,162.5675396245496,207081000,-0.015136645800599924,171.78264516194662,0.015970731974015183,0.013462375122856196
2015-09-08,166.42832946777344,166.58007145710064,164.52321310079506,165.17230659977102,116025700,0.025130967506298507,171.51963500976564,0.01672662430455334,0.021940587858473914
2015-09-09,164.20289611816406,168.14802103833182,163.83199837120182,168.02158008627222,149347700,-0.01337172197020875,171.11107279459637,0.016658240794147124,0.017316119714640477
2015-09-10,165.09645080566406,166.25132098396367,163.74768736054978,164.0090072231348,158611100,0.005441771787368266,170.69183197021485,0.016633087224995468,0.01917293343941101
2015-09-11,165.8467254638672,165.91416493393467,163.9837470836985,164.7002801982473,119691200,0.0045444626734361115,170.29619598388672,0.016674374189302073,0.020732010127371525
2015-09-14,165.23130798339844,166.0742818756182,164.7423815823797,166.02370550012674,79452000,-0.003710760515454603,169.8890380859375,0.016676238357287917,0.01945316772389738
2015-09-15,167.29664611816406,167.74342136367196,165.18921086095168,165.73713888272127,113806200,0.012499677936176123,169.570676167806,0.016889478651670464,0.023744956742042744
2015-09-16,168.74652099609375,168.94041426791844,167.25446634934298,167.6000887597138,99581600,0.008666491000098198,169.31216227213542,0.01699517896451987,0.026757808233060065
2015-09-17,168.36720275878906,171.03100383362946,167.9878670102975,168.6116724354983,276046600,-0.0022478581191813785,169.02161763509113,0.01697297797615306,0.025969581928687258
2015-09-18,165.6158905029297,168.3528494545264,165.2006939295307,165.83621155458385,223657500,-0.01634114133143283,168.68769327799478,0.017147452613507613,0.020252333248472476
2015-09-21,166.47169494628906,167.50545817519043,165.4124991223475,166.45474419280777,105726200,0.005167405378557088,168.3935353597005,0.01719468876962761,0.022030701666633012
2015-09-22,164.31089782714844,164.77694647618807,163.16696140947238,164.28547816716753,153890900,-0.012979967073908805,167.95372975667317,0.017101431456211146,0.017540548122152888
2015-09-23,164.04820251464844,164.95486712985937,163.46352453595617,164.4803496195098,92790600,-0.0015987698684255536,167.55855763753254,0.0170563819054459,0.016994665180116497
2015-09-24,163.4551239013672,163.9211727340045,161.47231206393442,162.8196062922178,159378800,-0.0036152704155858473,167.13659261067707,0.017046126006739357,0.0157622431197616
2015-09-25,163.41270446777344,165.2345157516431,162.531446476503,164.92946689768547,155054800,-0.0002595173071439083,166.72051849365235,0.017049261935895236,0.015674095200450433
2015-09-28,159.31149291992188,162.61619106938852,158.99797514845,162.50603058551602,178515900,-0.02509726254888811,166.1463831583659,0.01750463700009319,0.007151745089407857
2015-09-29,159.40469360351562,160.7774198650499,158.39633734430123,159.53180483068311,159045600,0.0005850217199370178,165.5424774169922,0.01744109271700959,0.007345416848815289
2015-09-30,162.3789520263672,162.54842076318582,160.52323897355902,161.31127441810176,163452000,0.018658537309129475,165.0548517862956,0.017901920387458803,0.013525949431567985
2015-10-01,162.80262756347656,163.10767645641465,160.8452358878054,162.7602571475838,131079000,0.002609177678647434,164.62799479166668,0.017899741408449094,0.014406350556601777
2015-10-02,165.23446655273438,165.25988620552593,160.25200773150877,160.8027970444626,211003300,0.014937344842973488,164.40443166097006,0.01781649464841905,0.019459731256018742
2015-10-05,168.1748504638672,168.40364034579613,166.36150801849337,166.47166850416923,126320800,0.017795221375283665,164.45140838623047,0.01727233934677747,0.025569872334861132
2015-10-06,167.59864807128906,168.60700444497422,166.92924207889533,168.03927710215044,110274500,-0.003426210226968096,164.71324462890624,0.015321456855458517,0.024372519194922893
2015-10-07,168.9713592529297,169.3272474239699,167.33595451854197,168.53919917195427,124307300,0.00819046691269687,165.0834981282552,0.015148186685151785,0.0272250239132939
2015-10-08,170.49661254882812,170.7847106650008,168.2765296551278,168.58157852214433,153055200,0.009026697202662026,165.30255940755208,0.013611562627031079,0.030394512354454062
2015-10-09,170.5982666015625,171.0812530290923,169.9627492976957,170.64063700774682,107069200,0.0005962232986023164,165.38985392252604,0.012878356971811486,0.030605750281954447
2015-10-12,170.75924682617188,170.96260406514904,170.24235896105301,170.67450602351062,56395600,0.0009436216898108807,165.48223368326822,0.012878083817283123,0.030940268464951903
2015-10-13,169.6831512451172,171.30160537883222,169.51368251893922,170.02208869747315,88038700,-0.00630182904326182,165.583984375,0.012840686618164166,0.02870413331618149
2015-10-14,168.8696746826172,170.20849953181605,168.57310765927443,169.6238214660027,99106200,-0.004794091555530344,165.82440185546875,0.011534772905203468,0.027013722570024268
2015-10-15,171.4626007080078,171.47106961872288,169.16625880002624,169.53909774564403,134142200,0.015354598333086722,166.0489710489909,0.011363220605323517,0.03240184340763114
2015-10-16,172.24215698242188,172.25909480285003,171.0982205514604,171.8693180588601,114580100,0.004546509099915053,166.29559173583985,0.011376790136423877,0.0340217675262241
2015-10-19,172.3268585205078,172.3268585205078,171.27614491075028,171.58966262596735,76523900,0.0004917584612842418,166.62820841471355,0.010936744527378143,0.034197777993884626
2015-10-20,172.10658264160156,172.72514927855775,171.63206506094286,171.88627460190554,78448500,-0.0012782446148986715,166.8174835205078,0.01004087178423412,0.033740042971159456
2015-10-21,171.0388946533203,172.6827552097886,170.8694130294741,172.53023726388608,102038000,-0.006203644113395912,167.04535013834635,0.009764436967632224,0.0315213788668281
2015-10-22,173.9284210205078,174.14026018263777,171.03894467557888,171.99644889625355,174911700,0.016893972409283364,167.33974914550782,0.010144108416563827,0.037525837566150966
2015-10-23,175.8349151611328,176.2077540315652,174.80962119707584,175.61460716025553,144442300,0.010961372094559607,167.67268880208334,0.010271084024306355,0.04148754750514916
2015-10-26,175.40281677246094,175.71633457800075,175.0299777985024,175.6570263392177,69033000,-0.0024574094870515317,168.0117390950521,0.010249570865712014,0.04058964362779166
2015-10-27,175.0638427734375,175.40278017196493,174.37747320752507,174.7248924452771,77905800,-0.0019325459263471734,168.27064565022786,0.01007918460007587,0.03988525297041845
2015-10-28,177.05514526367188,177.0805649253312,174.7333966345562,175.40280260764274,135906700,0.011374721694024759,168.54759979248047,0.010156829874093809,0.044023195332269616
2015-10-29,176.9534454345703,177.32628433378866,176.4280885836534,176.54671796707441,90525500,-0.0005743963495108417,168.83380788167318,0.010139245805062293,0.04381186228111533
2015-10-30,176.19085693359375,177.4703737130629,176.02987003564334,177.14837405789012,131076900,-0.004309543106684188,169.18630676269532,0.009625599707048332,0.04222719733024688
2015-11-02,178.27528381347656,178.47017213384285,176.39415187357795,176.52126307091896,86270800,0.011830505374455624,169.5797597249349,0.009774300872061742,0.04655865291208228
2015-11-03,178.79222106933594,179.351479461101,177.6906550360625,177.91944491080895,95246100,0.002899657455602389,170.06247049967448,0.009336662607805482,0.04763285262806205
2015-11-04,178.24989318847656,179.2158789692817,177.7075856085444,179.08878068087284,96224500,-0.003033285663189278,170.53586018880208,0.009363927202655897,0.046505890992034116
2015-11-05,178.0719757080078,178.77528320355773,177.17377982417906,178.309234510165,78408700,-0.0009981351308896436,171.02308858235676,0.009314024942894716,0.04613617705708151
2015-11-06,177.97874450683594,178.21601621001548,176.63993268309713,177.72454791348895,110471500,-0.0005235590878418517,171.5086232503255,0.009317238671457392,0.04594244188190483
2015-11-09,176.31793212890625,177.51270782964448,175.36041520041817,177.36017694483604,131008700,-0.009331520921397995,172.07550455729168,0.008041362892656782,0.04249126059356462
2015-11-10,176.72463989257812,176.75854138747988,175.56376582001522,175.83491313106973,75874600,0.0023066727176368484,172.65283610026043,0.008026579792005549,0.043336402550873954
2015-11-11,176.02987670898438,177.046702112203,175.96208662481826,176.99586278148755,67846000,-0.003931331726102605,173.1078669230143,0.007601409495283352,0.04189267914724942
2015-11-12,173.57247924804688,175.45361146197016,173.55554142963845,174.97909395388723,121315200,-0.0139601157876178,173.46686197916668,0.00818912925861231,0.036786187741053245
2015-11-13,171.62359619140625,173.4284698460484,171.53886829110488,173.1573224635945,153577100,-0.011228064869981735,173.6798329671224,0.008175792742273823,0.032736393298513244
2015-11-16,174.23342895507812,174.29275011274885,171.318520700954,171.43716301629547,117645200,0.01520672460890049,173.88178558349608,0.008007610446092332,0.03815964647230602
2015-11-17,174.1063232421875,175.43666608740781,173.60638606154694,174.54695219731732,121123700,-0.0007295139265347528,174.0987080891927,0.0079687983678192,0.037895519793218924
2015-11-18,176.8687286376953,177.01277769929422,174.546979971221,174.58933745491169,121342500,0.015866197987911113,174.36195373535156,0.008313395526192261,0.043635820105570156
2015-11-19,176.71620178222656,177.13988003491488,176.41962183349108,176.75009035340258,88220500,-0.0008623732224659619,174.56927337646485,0.00820231743825601,0.04331886809066565
2015-11-20,177.3601837158203,178.04654039957754,176.97887588369227,177.47881310647423,94011500,0.0036441589797597818,174.79467061360677,0.008213098907935179,0.04465706765419397
2015-11-23,177.15679931640625,177.9278837728069,176.69075073530792,177.41947771767116,64931200,-0.0011467308792368902,175.00792236328124,0.008225339342526419,0.04423443325977
2015-11-24,177.39404296875,177.8007703641807,175.75016971144456,176.13994636092332,98874400,0.0013391732818566204,175.26495208740235,0.008100486967071835,0.04472742745021968
2015-11-25,177.36865234375,177.72454048920227,177.10596099220945,177.5211702933869,51980100,-0.00014313121554188069,175.54825134277343,0.008019698444254382,0.04467466553017152
2015-11-27,177.57200622558594,177.7753764175253,176.9788593278036,177.46184575541469,37317800,0.0011465040701883478,175.75189819335938,0.00759174251695843,0.04509723650882619
2015-11-30,176.83480834960938,177.85163343888075,176.7246478806472,177.73300406062629,112822700,-0.004151543318376638,175.9049865722656,0.007625369319177984,0.04356533347800584
2015-12-01,178.5210418701172,178.63968417971043,177.1906990326763,177.47032819893315,97858400,0.009535642536926625,176.11145935058593,0.007785535753509753,0.04706934010216346
2015-12-02,176.6992950439453,178.79226716791226,176.44508544308715,178.47026747818276,108441300,-0.010204661630292766,176.2645497639974,0.008049879243156838,0.0432837357544798
2015-12-03,174.22491455078125,177.22454990876966,173.49618767753898,176.95340263922577,166224200,-0.014003341057748364,176.3707504272461,0.008405629600124155,0.03814195347267452
2015-12-04,177.62281799316406,177.9193978608742,174.22492398957382,174.22492398957382,192913900,0.0195029709220631,176.4938969930013,0.008590948329883327,0.04520282376469176
2015-12-07,176.54672241210938,177.71606552680555,175.57225473195692,177.2923872996871,102027100,-0.006058318369299265,176.5176239013672,0.008453302008533841,0.042966688615921345
2015-12-08,175.3603973388672,176.49585176607306,174.36899194230992,174.97062065114315,103372400,-0.006719609727293463,176.5162099202474,0.008534395865913005,0.040501495708480495
2015-12-09,173.99623107910156,176.82639950695466,173.0132941508625,174.71648948488522,162401500,-0.007779215150439556,176.48062286376953,0.008646704903977228,0.03766674740551029
2015-12-10,174.44529724121094,175.7671714543499,173.82673055011603,174.06398936121093,116128900,0.0025808959155282363,176.3936279296875,0.008387072602120765,0.03859991045059219
2015-12-11,171.06434631347656,172.97936748265255,170.75081559441216,172.30996148990556,211173300,-0.019381152608885954,176.19732462565105,0.009070826721742134,0.03157426761841475
2015-12-14,171.92864990234375,172.05576115081578,169.4289505046884,171.22535529860164,182385200,0.005052505723684542,176.0552510579427,0.009117093509255457,0.033370297328322196
2015-12-15,173.7334747314453,174.64862115851733,171.90318187730128,173.4538455790373,154069600,0.01049752225778966,175.903857421875,0.009056584686843418,0.03712073763193535
2015-12-16,176.27557373046875,176.58062259123602,173.53861582362876,174.86895882084,197017000,0.014632177264358504,175.8199691772461,0.009466785944168462,0.042403239505792056
2015-12-17,173.5894317626953,176.65685777804288,173.572481014482,176.58906771482222,173092500,-0.015238310736577887,175.66462046305338,0.009837551874035276,0.036821415200893104
2015-12-18,170.49693298339844,172.97740537208782,170.33497501505946,172.84103135200797,251393500,-0.01781501758427584,175.41211903889973,0.010314669485643158,0.030395178220031627
2015-12-21,171.9033966064453,172.08240621497262,170.556603906149,171.6817774304156,99094300,0.008249201897278846,175.20960744222006,0.01046355374358224,0.03331782077923584
2015-12-22,173.4633331298828,173.7616782175075,171.80115637197034,172.79846242671783,111026200,0.009074495060785948,175.1144541422526,0.01050404539721417,0.036559381242192546
2015-12-23,175.61138916015625,175.6540117463097,174.3839315158251,174.4776960027278,110987200,0.01238334345083203,175.0773457845052,0.010754698872542061,0.04102305870299472
2015-12-24,175.321533203125,175.8756007145832,175.09991400249268,175.355636468813,48539600,-0.0016505532950764623,175.0537343343099,0.010735124601988113,0.04042073572629146
2015-12-28,174.92088317871094,174.96349274261217,173.8383323200223,174.62253819190795,65899900,-0.0022852299834149603,175.0986811319987,0.010421587467473056,0.03958818179918594
2015-12-29,176.78765869140625,177.12009399042287,175.99493336551456,176.0290236240819,92640700,0.01067211346508068,175.27081654866535,0.010352265684345337,0.04346735611445496
2015-12-30,175.53465270996094,176.6257362219826,175.3897463310532,176.54049105481977,63317700,-0.007087632647664099,175.31419067382814,0.010097335432812772,0.04086359975111847
2015-12-31,173.77862548828125,175.50047556115214,173.77862548828125,174.85265683382704,114877900,-0.010003877835911945,175.3032674153646,0.010270350801554579,0.03721456126259781
2016-01-04,171.34933471679688,171.35785402861043,169.27799736680456,170.89756406560267,222353500,-0.013979226528340716,175.1192876180013,0.010123734497778118,0.03216647577991649
2016-01-05,171.63917541503906,172.09946545318246,170.52253407578993,171.67326567444096,110845800,0.0016915192505486676,174.9500534057617,0.010135720118073684,0.03276876704873505
2016-01-06,169.47409057617188,170.5310577301432,168.43416204904273,169.06492941342293,152112600,-0.012614164765309632,174.68718363444012,0.01031623019116936,0.02826970358866987
2016-01-07,165.40811157226562,168.29774511235541,165.016002112566,166.49918179936492,213436100,-0.023991744048207475,174.29556070963542,0.011105047870018394,0.01982056698327095
2016-01-08,163.59249877929688,166.94243533813776,163.3026860916041,166.37984858679297,209817200,-0.010976564424263535,173.83550923665365,0.01119601574598842,0.01604770920521431
2016-01-11,163.7544708251953,164.86259279248173,161.80248166496145,164.52162518361743,187941300,0.0009900945771172953,173.38170318603517,0.011206621304857722,0.016384288400713598
2016-01-12,165.07562255859375,165.83425728205125,162.92757305812688,165.21200954421235,172330500,0.008067881913335517,172.96515706380208,0.011356604150727104,0.019129652176871514
2016-01-13,160.95858764648438,166.09855522374482,160.57501050020497,165.74906833213288,221168900,-0.024940296140019247,172.43594970703126,0.012080427198243494,0.01057442098945277
2016-01-14,163.60101318359375,164.73470596429505,159.9612770528286,161.57231142401824,240795600,0.016416803699302873,171.93861541748046,0.012389207732320764,0.016065402204845813
2016-01-15,160.08921813964844,160.89899541804755,158.13722815249307,159.2027279942261,324846400,-0.02146560693975874,171.38494618733725,0.012784610591939166,0.00876786426184345
2016-01-19,160.30221557617188,162.04963680025384,158.71675230549684,161.92178210365972,195244400,0.0013304920780963236,170.9208562215169,0.012643793229339327,0.009210474623593312
2016-01-20,158.2479705810547,159.8249149444741,154.30136952583686,157.71948702441213,286547800,-0.012814825969395649,170.2750279744466,0.01205012212036491,0.004941737237584343
2016-01-21,159.13446044921875,160.99268506600066,157.38703891997474,158.72531234208412,195772900,0.00560190354990997,169.69461924235026,0.012161372467704573,0.006783870211764631
2016-01-22,162.3991241455078,162.60369166068716,161.00118976326212,161.7683439583478,168319600,0.0205151271891284,169.2625768025716,0.012897948933550308,0.013567867255067756
2016-01-25,159.9442138671875,162.083731558046,159.74816565809718,161.8876833489557,130371700,-0.015116524126821851,168.79417622884114,0.01307040079142316,0.008466544234068618
2016-01-26,162.12643432617188,162.407727812231,160.268209063015,160.60916376979606,141036800,0.013643634903832247,168.3835474650065,0.0133775660573359,0.013001215648589415
2016-01-27,160.3618621826172,163.28558513209376,159.44978881522616,161.5978383945142,185681700,-0.010883926183219761,168.02679799397785,0.013091460301525363,0.009334420744667948
2016-01-28,161.197265625,162.1263779334033,159.5350892460712,161.92181038312518,143798800,0.005209489532065126,167.66908518473306,0.013094435685410176,0.011070395721059001
2016-01-29,165.12680053710938,165.2631875525536,161.85359020593822,161.9729255928065,210529300,0.024377180945803545,167.38219604492187,0.01378074112919962,0.019236000421968547
2016-02-01,165.06716918945312,165.8599075417472,163.52432807066333,164.11248584668488,136061600,-0.00036112458705850337,167.00858256022136,0.013439398908191192,0.019112086008778617
2016-02-02,162.09231567382812,163.63515691271317,161.56381906229873,163.6266375988414,182564900,-0.018022078710338008,166.6253453572591,0.01354245516784905,0.012930316818524745
2016-02-03,163.06402587890625,163.47317399437188,159.4839506037679,163.15779034355296,205054900,0.0059947950094898506,166.37758178710936,0.01329069230528686,0.014949538328443424
2016-02-04,163.3197479248047,164.300002138301,161.92181327771752,162.5611128969327,139531800,0.0015682309112639015,166.09146016438802,0.013178952668677673,0.01548093076719731
2016-02-05,160.20846557617188,163.37939240345165,159.569166022391,162.79976705118335,180788300,-0.019050251963806053,165.64963124593098,0.013390460125854793,0.009015661380338713
2016-02-08,158.0519256591797,158.64860275290084,155.81864296271547,158.35027070933285,191526700,-0.013460836225079764,165.06431579589844,0.01322630818431156,0.00453435433567434
2016-02-09,158.06040954589844,159.3475409237781,156.15956258530605,156.29594960661208,184513100,5.3677844691568666e-05,164.48894500732422,0.01323782871413715,0.00455198391953654
2016-02-10,157.92410278320312,160.54096321016974,157.79623501880783,158.89583796230352,148214100,-0.000862371311620147,163.9223856608073,0.013244374435769772,0.0042687373860089695
2016-02-11,155.86985778808594,156.9268384248069,154.36110621140475,155.42660616538473,219058900,-0.013007799056089842,163.22512563069662,0.013086626447333683,0.0
2016-02-12,159.0833282470703,159.1003668729081,156.80742306560654,157.6598225945406,127632400,0.020616368710320243,162.67674814860027,0.013825578447624368,0.006677617090321553
2016-02-16,161.7683563232422,161.79392726459415,159.93570282457844,160.9074376157004,120250700,0.016878123595715833,162.27640584309896,0.01423335029874995,0.012257126719641465
2016-02-17,164.41082763671875,164.7858855158272,162.81683165050777,162.94469938561372,136009500,0.016334908591124186,162.045122273763,0.014449029293015917,0.017748203058688405
2016-02-18,163.73739624023438,164.7432342871543,163.42201262700698,164.68356008649909,102343000,-0.004096028261425633,161.78172963460287,0.014446679203551393,0.01634880727779664
2016-02-19,163.6606903076172,163.8141159616207,162.33946859183806,162.95319722101826,114793000,-0.0004684692341426766,161.58794962565105,0.014292939008844823,0.016189411741689697
2016-02-22,166.0303955078125,166.17530188116953,165.18651520893653,165.25470873873732,103640300,0.01447937923114706,161.60869242350262,0.013884915313326366,0.02111367793483504
2016-02-23,163.93348693847656,165.63828603056595,163.81413851570883,165.36551193267093,111455300,-0.01262966677229449,161.62005869547525,0.013934068590322934,0.016756285303360596
2016-02-24,164.68359375,164.96488716791202,161.376292274379,162.49293362614227,150812200,0.004575677767440833,161.65102945963542,0.013956764357747646,0.018315013204590058
2016-02-25,166.67819213867188,166.68672445786686,164.36819678246508,165.13535112813568,110728300,0.012111700645176526,161.704448445638,0.014053735804216472,0.02245980446952439
2016-02-26,166.29461669921875,167.6499287937699,166.13265871183512,167.55617733432072,129833700,-0.0023012934957561404,161.88231608072917,0.013228760489483132,0.021662731665335833
2016-02-29,164.99041748046875,167.2663222031531,164.7943692701772,166.3116390853001,125918100,-0.00784270257592845,161.92862955729166,0.013004319187505532,0.01895259534901772
2016-03-01,168.868896484375,168.95414165266715,165.749110619729,166.22645234635726,141799700,0.02350729856396283,162.22128550211588,0.012993310504673686,0.027012105467907388
2016-03-02,169.6274871826172,169.6786290675486,168.13578817472984,168.55346857930823,102415000,0.004492187217628674,162.5321278889974,0.013001664823313585,0.02858846295299905
2016-03-03,170.29237365722656,170.30942528932925,168.86886803138515,169.4484934570327,95172200,0.003919685928575722,162.93360799153646,0.012701066616855782,0.029970102318490066
2016-03-04,170.84637451171875,171.63059326327445,169.65302077079537,170.48836838944175,129293600,0.0032532334983321753,163.32400512695312,0.012688684796575256,0.031121320486270865
2016-03-07,170.98277282714844,171.39193385675247,169.84056088431146,169.91727369989428,100219000,0.0007983682171748274,163.6101267496745,0.012222653527780942,0.03140475726710629
2016-03-08,169.11605834960938,170.41170925253874,168.95411336750453,169.90027734816604,123974900,-0.010917558808255956,163.91585489908854,0.012045123864715103,0.027525709783375873
2016-03-09,169.95144653320312,170.3009205050143,169.1416564596997,169.93439489834344,94801200,0.004939733055194351,164.17668863932292,0.011856607282997728,0.02926165305188233
2016-03-10,170.08778381347656,171.39196696320923,168.24661085093794,170.44580303518114,156838700,0.0008022131205973615,164.50088602701823,0.011620569300025967,0.029544963001179203
2016-03-11,172.83251953125,172.87514210795985,170.0707534499987,171.55392026946055,137964500,0.01613717138429771,164.88872782389322,0.011891781757052165,0.0352485455831123
2016-03-14,172.61090087890625,173.07119089168623,171.98865287807527,172.32108816691203,73612000,-0.0012822740358401363,165.13819783528646,0.011156144326123782,0.03478802026653838
2016-03-15,172.32960510253906,172.6364694423543,171.37492182604024,171.63916358960086,93169100,-0.001629652443356,165.38027903238932,0.011165992946825097,0.03420348541312063
2016-03-16,173.32688903808594,173.73605011049054,171.80109985114746,171.84372242201243,129303200,0.005787072598196108,165.75476481119793,0.010560573920838591,0.03627584933770317
2016-03-17,174.42649841308594,174.9379302638817,172.84103496311133,173.24166373318866,134278500,0.006344136106650966,166.13351389567057,0.010564991552547974,0.03856084633671042
2016-03-18,175.1119842529297,175.45469745005775,174.61504096552466,174.93205132655166,138372400,0.003929940955532674,166.5265884399414,0.010568136451966033,0.03998529134647122
2016-03-21,175.36038208007812,175.59172058990174,174.61497397179315,174.84631248161676,72926700,0.0014185084373761203,167.03165232340496,0.009767233206940156,0.040501464000595844
